,Customer_ID,Age,Gender,Country,Purchase_Amount,Purchase_Date,Product_Category,Satisfaction_Score,Churn
2899,3070,28,Male,UK,3097.35,2024-10-31,Electronics,5,1
2900,1359,55,Female,UK,3525.9,2024-08-19,Home,4,1
2901,2141,38,Female,India,3752.67,2021-02-08,Home,5,1
2902,2635,63,Male,USA,3546.76,2022-09-04,Home,1,0
2903,5000,47,Male,India,1090.41,2021-11-23,Clothing,5,1
2904,4361,27,Male,USA,3273.37,2020-04-21,Clothing,4,1
2905,7583,43,Other,India,2519.55,2023-03-08,Home,3,0
2906,8835,44,Female,India,2785.55,2022-10-30,Home,4,0
2907,1006,25,Male,Germany,495.52,2023-08-07,Electronics,2,0
2908,4267,56,Male,Canada,920.42,2021-01-13,Home,2,1
2909,7564,25,Female,USA,4618.76,2022-07-28,Electronics,3,0
2910,10783,25,Male,USA,1095.42,2020-08-25,Home,5,0
2911,5928,51,Male,UK,1909.09,2021-10-05,Electronics,5,1
2912,3606,33,Male,Canada,526.71,2020-11-25,Sports,4,1
2913,6906,58,Male,Germany,262.31,2020-07-03,Electronics,3,1
2914,4273,30,Female,USA,647.68,2024-10-09,Clothing,3,1
2915,8611,40,Other,India,2545.06,2024-11-20,Clothing,2,0
2916,1913,29,Male,India,4554.66,2023-12-19,Clothing,1,1
2917,3011,44,Male,India,1294.1,2023-09-08,Home,2,0
2918,2442,39,Male,India,1278.74,2021-04-26,Electronics,5,1
2919,6546,49,Male,India,2602.77,2021-08-23,Home,3,1
2920,2829,41,Female,Germany,1462.08,2023-10-13,Electronics,1,1
2921,9767,44,Female,UK,4507.29,2020-12-27,Electronics,4,1
2922,7468,19,Female,Canada,1578.16,2022-11-25,Clothing,4,1
2923,1929,62,Female,USA,2197.43,2021-05-30,Beauty,5,0
2924,4699,50,Other,USA,2433.64,2024-11-04,Home,3,1
2925,10655,43,Male,Canada,3801.37,2020-11-25,Clothing,5,1
2926,2054,45,Male,Canada,2601.48,2020-09-25,Electronics,5,0
2927,6744,36,Male,UK,815.35,2022-12-29,Electronics,3,0
2928,2900,60,Other,India,181.93,2024-03-22,Clothing,1,0
2929,10649,22,Female,India,4657.76,2024-08-18,Home,1,1
2930,7980,50,Male,UK,3908.6,2022-08-12,Electronics,1,0
2931,8069,37,Male,Canada,373.69,2021-01-12,Home,3,1
2932,10591,47,Male,USA,4018.41,2020-10-19,Home,3,1
2933,4415,62,Male,Canada,2748.29,2023-08-02,Electronics,4,0
2934,1442,25,Other,India,2353.92,2020-12-25,Home,5,1
2935,7218,55,Other,Germany,432.74,2024-05-28,Clothing,2,0
2936,5652,34,Female,Australia,3794.75,2021-06-07,Home,5,0
2937,8939,61,Male,India,589.36,2023-09-22,Electronics,4,0
2938,8833,18,Female,UK,3503.9,2021-09-15,Beauty,3,1
2939,10370,20,Male,Canada,412.72,2024-04-14,Clothing,3,1
2940,8597,63,Other,Germany,3879.95,2022-11-25,Home,3,1
2941,5458,43,Male,Canada,373.28,2024-02-20,Electronics,5,1
2942,7591,48,Female,USA,797.41,2023-11-03,Sports,1,1
2943,10449,25,Male,UK,975.53,2020-12-09,Sports,2,0
2944,3309,60,Other,USA,366.3,2023-06-07,Sports,5,0
2945,7268,63,Female,India,2145.82,2024-12-17,Home,1,0
2946,1910,25,Male,USA,1060.28,2021-09-09,Clothing,3,0
2947,5340,52,Male,USA,4963.08,2024-12-28,Electronics,2,1
2948,5009,56,Female,Australia,2689.83,2024-11-20,Beauty,3,0
2949,7628,45,Other,Canada,2615.63,2021-07-28,Electronics,5,1
2950,3169,21,Male,Canada,714.78,2021-01-31,Beauty,3,0
2951,3172,33,Male,Australia,1747.79,2021-02-24,Electronics,5,0
2952,6668,30,Female,India,181.88,2024-04-28,Home,1,1
2953,7313,37,Female,Australia,3693.91,2021-10-22,Clothing,3,1
2954,9315,22,Male,India,1321.38,2021-02-05,Home,4,1
2955,9036,54,Male,Australia,3635.81,2024-02-20,Clothing,3,0
2956,7789,37,Male,UK,1544.33,2020-02-15,Sports,5,0
2957,1785,41,Male,Australia,4938.16,2021-11-17,Home,4,1
2958,7139,53,Male,Australia,441.17,2020-06-02,Beauty,3,1
2959,7344,51,Male,India,491.62,2020-09-17,Clothing,5,0
2960,3416,62,Female,Canada,2771.54,2021-10-06,Electronics,3,1
2961,9988,41,Female,USA,4741.24,2020-10-13,Electronics,2,1
2962,5154,51,Male,USA,3058.8,2024-08-18,Home,3,1
2963,6619,36,Female,USA,28.52,2022-04-24,Beauty,3,1
2964,2936,34,Female,Canada,2472.64,2024-11-11,Home,5,0
2965,4807,22,Male,USA,4502.18,2023-09-16,Sports,5,1
2966,8151,42,Male,India,464.22,2021-09-30,Electronics,1,1
2967,10493,35,Male,USA,418.02,2021-12-05,Electronics,4,0
2968,4236,41,Other,Canada,3980.09,2024-02-04,Clothing,5,1
2969,3352,25,Male,India,4416.49,2023-07-16,Electronics,3,0
2970,2932,44,Female,Canada,3389.38,2024-07-15,Home,1,1
2971,9556,32,Female,India,4953.58,2024-08-08,Beauty,2,0
2972,5916,62,Female,India,3.81,2024-08-14,Electronics,4,0
2973,6498,30,Other,Australia,2501.22,2020-06-05,Clothing,4,1
2974,1946,33,Female,India,3267.47,2024-08-18,Home,5,0
2975,10569,39,Male,USA,3364.55,2021-09-05,Electronics,4,1
2976,2439,37,Other,Canada,3864.17,2021-03-04,Electronics,3,0
2977,8730,30,Male,USA,4546.94,2022-09-08,Home,1,1
2978,5857,37,Male,India,1489.03,2022-05-01,Beauty,5,1
2979,1340,19,Male,Australia,263.7,2023-06-29,Clothing,5,1
2980,1382,52,Female,Australia,1493.43,2020-09-23,Home,5,1
2981,10748,64,Other,India,3193.88,2020-02-28,Clothing,1,1
2982,9491,36,Female,India,674.01,2021-09-08,Sports,5,1
2983,1138,62,Other,India,3954.85,2024-12-09,Beauty,3,0
2984,1358,54,Male,UK,708.7,2024-05-01,Beauty,3,1
2985,5931,23,Female,Australia,444.65,2024-06-11,Electronics,4,1
2986,10714,31,Other,Canada,2294.44,2020-06-19,Electronics,5,1
2987,4456,21,Male,UK,3495.54,2024-08-14,Electronics,5,0
2988,2627,39,Male,Australia,1423.1,2024-09-07,Clothing,1,0
2989,10495,56,Male,UK,3618.93,2023-09-04,Home,2,1
2990,7626,53,Female,USA,1911.22,2021-10-18,Electronics,2,0
2991,6004,51,Other,India,444.43,2022-04-16,Beauty,5,1
2992,10326,44,Male,Canada,1.93,2022-10-20,Clothing,5,1
2993,7652,24,Other,Canada,3408.23,2022-04-01,Home,5,0
2994,7416,20,Male,India,1621.43,2022-01-03,Electronics,5,0
2995,4170,64,Female,USA,4520.26,2021-02-01,Beauty,4,1
2996,4835,50,Female,USA,2471.4,2022-11-04,Home,5,0
2997,9017,19,Male,Australia,1416.38,2022-08-26,Home,2,0
2998,3151,59,Male,India,1419.45,2021-04-06,Electronics,1,1
2999,10429,33,Male,Australia,222.91,2020-05-17,Clothing,1,0
3000,7905,42,Female,Germany,2765.84,2022-01-31,Home,5,1
3001,3834,32,Male,Canada,2701.92,2020-05-29,Electronics,5,1
3002,10190,41,Male,India,3899.97,2022-05-12,Electronics,5,0
3003,3567,32,Male,Australia,606.58,2022-02-19,Home,5,0
3004,2307,48,Female,India,1099.34,2021-08-15,Clothing,3,1
3005,9848,31,Other,Canada,34.81,2024-05-19,Electronics,2,0
3006,3660,31,Male,Australia,1124.38,2024-08-04,Beauty,3,0
3007,4730,23,Female,Australia,1854.56,2020-10-26,Sports,5,1
3008,7207,31,Male,Canada,4802.16,2023-12-17,Sports,1,1
3009,4162,34,Male,Canada,3091.86,2023-12-13,Sports,5,1
3010,2140,35,Male,Australia,3805.81,2022-01-28,Beauty,3,1
3011,9458,37,Other,Australia,1290.3,2022-06-03,Home,3,0
3012,2708,34,Male,India,294.82,2023-05-01,Electronics,3,1
3013,4630,33,Female,Canada,911.96,2023-07-30,Electronics,3,0
3014,4211,57,Female,Canada,910.57,2023-07-01,Electronics,4,0
3015,7538,56,Male,Canada,2707.13,2021-05-18,Electronics,5,1
3016,10702,49,Male,Germany,1378.09,2024-09-04,Electronics,5,0
3017,1475,61,Male,Germany,4215.69,2023-08-29,Electronics,3,1
3018,8684,26,Female,USA,4936.99,2023-07-25,Clothing,1,1
3019,10168,44,Other,USA,1388.14,2022-03-12,Electronics,5,0
3020,2207,63,Male,USA,3377.83,2022-03-28,Electronics,5,0
3021,2960,50,Male,USA,3116.18,2020-11-05,Electronics,4,0
3022,1557,27,Other,India,569.54,2023-04-24,Electronics,5,1
3023,1882,34,Male,Canada,4549.05,2023-06-01,Electronics,4,1
3024,5761,41,Male,USA,596.93,2021-07-27,Home,3,1
3025,6867,41,Male,Australia,3553.26,2023-12-16,Home,4,1
3026,7963,53,Female,Germany,1411.85,2021-08-18,Sports,2,0
3027,8166,34,Other,USA,1518.95,2020-01-27,Home,4,1
3028,8929,35,Male,USA,2004.97,2021-01-15,Electronics,3,0
3029,6347,40,Female,UK,4254.79,2023-09-05,Home,3,0
3030,8269,51,Male,Germany,271.39,2020-05-10,Electronics,3,1
3031,10802,25,Female,Canada,199.87,2021-09-30,Home,1,0
3032,9125,30,Other,Germany,1711.22,2022-10-16,Electronics,3,0
3033,3454,40,Male,USA,194.28,2024-03-26,Sports,5,0
3034,5494,37,Male,Canada,3281.8,2023-07-27,Sports,5,1
3035,2946,39,Other,India,3681.79,2020-10-11,Electronics,5,0
3036,3808,64,Male,USA,4200.92,2023-05-05,Electronics,5,0
3037,7642,40,Other,Germany,3591.13,2022-01-06,Electronics,5,1
3038,4825,58,Female,India,4539.93,2024-12-04,Home,4,1
3039,4536,52,Other,Australia,3615.66,2023-07-22,Home,4,1
3040,7068,20,Female,Canada,4648.42,2022-12-27,Home,4,1
3041,4802,51,Male,India,562.11,2020-08-20,Sports,3,1
3042,5699,50,Female,Australia,2249.25,2021-09-02,Home,3,0
3043,2970,63,Female,UK,4966.62,2020-08-09,Clothing,3,0
3044,6806,34,Male,Canada,3248.68,2021-03-28,Beauty,3,0
3045,7142,62,Male,UK,4332.53,2024-07-17,Home,3,1
3046,3819,36,Male,Canada,332.83,2020-10-30,Beauty,5,0
3047,10094,47,Other,USA,4294.67,2022-07-24,Electronics,5,0
3048,1364,40,Other,Australia,3337.42,2024-06-25,Electronics,3,1
3049,5258,32,Female,Canada,439.15,2023-11-24,Sports,5,0
3050,4119,31,Other,India,358.75,2023-09-05,Beauty,3,1
3051,2863,19,Male,Canada,929.6,2020-09-20,Home,3,1
3052,1115,56,Male,USA,4536.75,2020-12-30,Home,3,1
3053,8084,41,Female,USA,3174.73,2023-11-13,Electronics,5,1
3054,9016,35,Male,Germany,4557.08,2022-01-11,Home,2,1
3055,3384,23,Other,USA,1953.83,2024-07-16,Electronics,2,1
3056,4935,49,Female,USA,4651.45,2023-06-04,Beauty,3,0
3057,8742,38,Male,India,2046.28,2021-03-31,Beauty,3,0
3058,6442,57,Male,India,623.4,2024-10-29,Beauty,2,0
3059,3490,45,Male,UK,332.66,2024-08-15,Home,1,0
3060,7980,44,Male,India,4965.96,2023-08-21,Electronics,5,1
3061,10134,19,Male,USA,1336.24,2021-05-19,Home,2,0
3062,8661,50,Male,Canada,380.29,2020-11-23,Electronics,2,1
3063,2724,33,Other,India,453.75,2024-08-11,Electronics,2,1
3064,9182,56,Male,India,1070.63,2022-03-29,Clothing,4,1
3065,3767,39,Female,Germany,4390.14,2024-03-24,Beauty,3,0
3066,2137,60,Male,USA,2437.05,2023-09-05,Electronics,3,1
3067,5117,64,Female,India,2978.39,2022-01-05,Home,5,1
3068,4420,30,Male,UK,4573.15,2021-05-06,Clothing,5,0
3069,6845,19,Male,Germany,2320.62,2021-04-05,Sports,5,1
3070,5778,31,Female,Canada,4110.54,2024-04-07,Clothing,5,1
3071,4906,55,Other,USA,1281.08,2024-01-07,Home,4,0
3072,4637,58,Male,USA,4874.06,2024-01-06,Electronics,3,0
3073,3953,45,Male,India,66.52,2024-09-23,Clothing,2,0
3074,6929,24,Female,UK,3486.56,2023-06-04,Home,2,1
3075,1276,35,Female,Germany,3133.11,2021-07-19,Clothing,4,1
3076,2999,58,Other,Australia,554.19,2024-06-15,Home,5,1
3077,2227,53,Other,India,1638.64,2024-03-30,Clothing,4,0
3078,7337,58,Male,USA,1220.56,2022-03-30,Electronics,4,0
3079,4735,53,Other,USA,19.71,2024-09-10,Sports,3,1
3080,1695,61,Male,Canada,2716.33,2021-05-30,Beauty,3,1
3081,10501,21,Male,Australia,4965.18,2021-02-21,Clothing,1,1
3082,5152,47,Male,USA,2577.73,2023-01-29,Sports,3,0
3083,8901,41,Male,UK,2498.93,2021-02-11,Clothing,5,0
3084,8470,37,Male,Canada,278.27,2023-11-29,Electronics,5,0
3085,8537,63,Male,Canada,265.71,2023-02-27,Sports,5,1
3086,3841,48,Male,USA,2322.7,2024-03-22,Home,4,1
3087,5208,41,Male,Germany,4918.48,2024-09-15,Sports,4,0
3088,9733,24,Other,Canada,4321.34,2022-04-23,Beauty,2,1
3089,2088,43,Male,USA,1371.15,2020-02-04,Sports,4,1
3090,4363,30,Male,Canada,2486.52,2024-11-02,Home,3,0
3091,1024,25,Female,UK,2539.86,2020-06-02,Beauty,2,0
3092,10764,22,Male,India,3269.48,2023-11-26,Beauty,1,1
3093,7144,61,Male,Canada,3282.8,2022-12-23,Sports,3,0
3094,6668,30,Female,Canada,3843.86,2024-11-17,Home,5,1
3095,5236,46,Other,Germany,362.66,2022-06-08,Beauty,5,1
3096,10959,37,Female,USA,4690.24,2021-07-21,Beauty,3,1
3097,9068,31,Male,UK,114.66,2020-08-16,Electronics,3,0
3098,3235,49,Male,Canada,2118.88,2022-09-02,Home,4,0
3099,8295,41,Male,UK,4557.69,2022-09-27,Home,4,1
3100,9392,44,Male,Germany,2182.18,2023-06-30,Electronics,4,1
3101,9448,42,Male,Australia,150.0,2024-02-20,Home,5,0
3102,4747,21,Female,Canada,760.82,2022-03-15,Electronics,3,1
3103,4175,38,Male,USA,2682.67,2021-07-17,Electronics,4,1
3104,5897,35,Male,USA,16.76,2022-07-03,Home,3,1
3105,6037,56,Other,USA,1830.23,2020-01-15,Beauty,2,0
3106,8427,32,Male,Canada,1310.01,2022-06-13,Electronics,5,1
3107,9605,55,Male,Australia,3983.64,2022-05-03,Home,5,0
3108,3014,41,Female,UK,105.73,2020-12-05,Home,3,0
3109,2381,41,Male,UK,3255.39,2020-12-28,Beauty,3,1
3110,2098,25,Female,USA,1736.24,2020-06-28,Home,3,1
3111,4426,45,Male,Australia,2732.63,2021-08-11,Home,3,0
3112,4655,38,Male,India,630.42,2020-08-02,Electronics,3,1
3113,8938,33,Other,Canada,2853.37,2024-10-24,Clothing,3,1
3114,10101,33,Male,Germany,3206.88,2023-03-23,Sports,1,1
3115,1187,52,Male,USA,113.73,2022-12-04,Home,2,0
3116,6409,34,Male,Australia,4033.89,2020-12-17,Sports,3,1
3117,3092,26,Male,Canada,4236.9,2020-01-21,Beauty,1,1
3118,3130,52,Male,UK,150.45,2024-06-04,Clothing,3,1
3119,6242,46,Female,UK,2817.53,2022-09-15,Electronics,4,1
3120,9549,56,Female,Canada,2767.06,2021-07-18,Clothing,3,1
3121,6647,35,Male,Germany,431.48,2021-10-30,Electronics,1,1
3122,6185,29,Female,Canada,1382.91,2022-08-01,Home,1,1
3123,6776,36,Female,USA,4829.09,2021-01-03,Home,5,0
3124,8913,41,Other,India,2554.98,2021-10-20,Electronics,3,1
3125,8547,39,Female,Canada,4632.66,2021-11-24,Home,1,1
3126,8823,41,Female,India,3216.05,2023-01-06,Electronics,3,1
3127,8355,32,Female,UK,343.85,2022-10-19,Sports,2,0
3128,7465,18,Female,USA,72.58,2023-02-16,Clothing,1,1
3129,2497,19,Male,USA,3471.98,2020-12-24,Beauty,5,1
3130,3555,25,Male,Canada,2550.12,2024-06-28,Electronics,5,1
3131,6409,39,Other,India,199.33,2024-03-17,Clothing,4,1
3132,3951,42,Male,Germany,2877.34,2024-07-08,Beauty,1,0
3133,2238,19,Male,Australia,3956.58,2021-05-17,Sports,2,0
3134,10165,26,Other,India,3641.4,2020-02-01,Beauty,3,1
3135,5727,26,Other,Canada,853.89,2020-12-23,Beauty,3,0
3136,4965,30,Other,India,920.07,2020-03-02,Home,5,0
3137,6686,23,Female,USA,4823.11,2023-01-25,Home,3,0
3138,10242,47,Female,Australia,4380.73,2023-11-02,Beauty,3,1
3139,4701,32,Female,Germany,1250.86,2024-07-28,Home,3,1
3140,3780,32,Other,India,4032.3,2024-02-28,Electronics,1,1
3141,8398,41,Male,Canada,389.56,2024-06-21,Clothing,4,1
3142,2588,24,Other,Germany,582.63,2021-03-27,Beauty,5,0
3143,3368,28,Female,Canada,496.58,2023-05-23,Electronics,5,0
3144,6789,57,Other,Germany,17.54,2023-01-12,Home,3,1
3145,1436,55,Female,Canada,4200.73,2021-02-09,Beauty,1,0
3146,3828,57,Female,UK,2683.44,2022-10-02,Beauty,4,1
3147,2556,19,Female,UK,924.26,2024-08-19,Electronics,2,1
3148,8570,41,Male,India,4167.6,2023-02-04,Clothing,3,1
3149,8480,56,Male,USA,3914.56,2024-02-21,Home,5,1
3150,10496,27,Other,Canada,55.23,2020-12-22,Home,3,0
3151,1182,61,Male,USA,3042.77,2020-05-10,Home,2,0
3152,8190,34,Female,Australia,3470.08,2022-11-11,Beauty,2,1
3153,7687,24,Male,Canada,3437.05,2021-08-18,Beauty,3,0
3154,6565,57,Male,UK,3477.28,2024-06-12,Sports,3,0
3155,8241,56,Male,Germany,432.02,2020-08-13,Electronics,5,1
3156,8651,21,Other,India,1232.98,2023-02-03,Electronics,1,0
3157,6575,52,Male,India,4142.98,2022-08-10,Clothing,3,1
3158,2589,64,Female,India,4441.15,2021-01-28,Home,4,1
3159,10779,53,Female,India,1035.54,2022-05-20,Home,2,1
3160,9851,48,Female,USA,373.39,2023-01-29,Electronics,3,1
3161,1159,42,Male,Australia,4228.72,2023-03-17,Electronics,3,1
3162,7555,58,Male,UK,1574.01,2023-06-07,Beauty,5,1
3163,10203,30,Male,India,1312.05,2020-03-27,Home,3,0
3164,9244,35,Other,Australia,1408.5,2021-06-06,Home,3,1
3165,7846,38,Male,Canada,1786.33,2024-07-29,Electronics,4,1
3166,3307,41,Female,UK,1580.47,2020-04-02,Home,3,1
3167,2228,18,Male,Germany,2615.37,2022-03-14,Clothing,2,1
3168,8226,53,Male,India,65.83,2020-06-01,Home,4,1
3169,6590,41,Female,Canada,4843.47,2023-12-17,Sports,4,1
3170,7919,25,Female,Canada,4650.48,2020-12-19,Clothing,5,0
3171,6585,41,Other,USA,4639.24,2022-05-28,Electronics,4,1
3172,10227,38,Other,Canada,4336.03,2021-08-30,Home,3,1
3173,7046,60,Male,India,3131.79,2024-05-16,Sports,4,0
3174,5945,38,Other,USA,716.1,2022-09-09,Beauty,5,1
3175,8927,44,Male,UK,227.84,2022-07-05,Clothing,5,1
3176,8016,36,Male,India,46.27,2022-07-03,Home,1,1
3177,8758,40,Female,India,1281.96,2021-02-12,Home,4,0
3178,6086,41,Female,Australia,2271.36,2023-01-15,Electronics,3,1
3179,10456,60,Male,Australia,4962.89,2020-07-29,Electronics,4,1
3180,8161,52,Female,Australia,1894.94,2021-01-17,Electronics,5,1
3181,2884,57,Male,UK,2385.55,2024-06-06,Electronics,2,0
3182,2809,59,Other,Australia,3323.36,2024-10-28,Home,3,1
3183,4167,41,Other,UK,494.04,2024-03-27,Home,3,1
3184,7352,22,Male,Canada,4630.55,2022-05-20,Home,1,0
3185,10009,58,Male,India,2409.69,2023-03-22,Home,2,1
3186,7056,25,Male,Germany,1019.41,2022-10-25,Electronics,2,1
3187,3437,28,Female,UK,4643.1,2023-01-04,Beauty,2,1
3188,7468,33,Male,Australia,2939.98,2021-02-14,Sports,4,1
3189,10080,56,Male,Canada,2160.29,2020-01-04,Electronics,5,1
3190,6951,64,Female,UK,2690.86,2023-10-27,Electronics,4,1
3191,6276,41,Male,USA,3615.66,2023-01-11,Clothing,3,0
3192,9859,38,Male,Australia,349.96,2022-07-29,Beauty,1,1
3193,8818,40,Male,Germany,4256.57,2021-03-06,Sports,4,1
3194,5728,41,Male,Canada,4777.29,2024-02-04,Beauty,3,1
3195,3624,55,Male,UK,2618.5,2023-10-17,Home,3,1
3196,6738,64,Other,USA,3252.49,2021-02-15,Beauty,4,1
3197,5232,25,Female,Canada,4229.08,2020-02-04,Electronics,5,1
3198,6793,24,Male,UK,1561.46,2023-06-19,Home,1,1
3199,5523,19,Male,Australia,4960.57,2024-08-06,Beauty,5,1
3200,6571,47,Other,Canada,3242.76,2022-06-26,Home,2,1
3201,10010,30,Male,USA,1831.99,2020-03-20,Home,3,0
3202,10298,40,Female,Canada,3225.36,2020-03-15,Home,4,0
3203,3224,46,Male,USA,2369.24,2022-03-21,Electronics,1,0
3204,9389,55,Male,Canada,114.03,2020-10-10,Electronics,1,0
3205,7091,54,Male,Australia,3877.26,2021-12-27,Beauty,5,1
3206,9662,37,Female,Canada,2604.07,2024-11-16,Home,2,1
3207,7361,50,Female,USA,3877.15,2023-06-15,Electronics,5,0
3208,2948,46,Male,Australia,352.02,2020-12-02,Clothing,5,1
3209,8094,41,Female,India,2460.96,2024-04-03,Home,5,0
3210,7318,32,Other,UK,3716.43,2021-08-08,Clothing,5,0
3211,4796,40,Male,UK,4935.68,2021-07-20,Home,5,1
3212,1234,59,Female,India,4364.19,2020-03-23,Home,5,1
3213,10120,20,Male,Germany,4253.92,2024-08-26,Sports,5,0
3214,4607,54,Male,USA,861.03,2020-11-13,Home,5,1
3215,9043,46,Other,Canada,4108.92,2022-05-24,Beauty,4,1
3216,1522,62,Male,Canada,431.05,2021-11-09,Clothing,5,1
3217,6904,25,Female,Australia,589.59,2024-07-09,Electronics,3,1
3218,5888,39,Other,USA,105.64,2023-08-13,Electronics,3,1
3219,10821,46,Male,UK,4216.78,2021-11-30,Home,1,0
3220,6832,19,Male,Canada,95.4,2024-11-25,Electronics,3,1
3221,8122,58,Other,Canada,259.61,2023-09-27,Sports,3,0
3222,6842,41,Male,Canada,852.38,2022-04-13,Sports,3,1
3223,2316,41,Other,UK,2649.64,2022-08-12,Electronics,5,1
3224,2124,62,Male,USA,4340.99,2023-12-18,Beauty,3,0
3225,6621,18,Male,USA,1800.25,2022-09-13,Beauty,3,1
3226,6423,61,Female,India,2504.57,2020-01-19,Home,5,0
3227,3587,37,Female,Canada,415.69,2022-03-24,Home,5,1
3228,10215,38,Female,UK,962.7,2020-01-04,Electronics,3,1
3229,6672,54,Male,Australia,236.59,2021-04-11,Electronics,4,1
3230,2378,25,Female,Canada,1754.55,2020-07-08,Electronics,5,0
3231,4374,44,Female,Canada,2746.85,2023-07-28,Home,3,0
3232,2519,64,Male,USA,1062.11,2020-03-03,Electronics,3,1
3233,6777,52,Male,India,4152.98,2022-10-10,Home,3,1
3234,8935,23,Male,India,4896.81,2024-12-09,Clothing,3,1
3235,7093,62,Male,UK,160.85,2023-07-01,Beauty,5,1
3236,9418,61,Male,USA,401.77,2024-07-08,Home,3,1
3237,6355,36,Female,USA,3843.77,2024-11-30,Home,4,1
3238,5968,35,Male,USA,548.53,2022-10-22,Home,2,0
3239,10083,18,Male,Germany,1442.31,2020-03-07,Home,4,1
3240,6574,42,Male,India,1668.27,2022-05-27,Home,4,1
3241,5072,44,Male,Canada,4541.3,2023-08-02,Home,2,1
3242,3257,24,Male,Canada,3123.61,2020-05-11,Electronics,5,0
3243,9588,61,Female,Canada,276.65,2022-12-07,Home,5,0
3244,5424,59,Male,Canada,418.54,2024-04-27,Electronics,5,0
3245,4237,46,Female,Canada,597.62,2021-08-27,Electronics,2,1
3246,4893,48,Female,USA,1249.95,2022-07-29,Home,3,1
3247,3005,61,Other,India,2164.88,2022-09-19,Electronics,5,0
3248,3016,60,Male,India,4108.12,2024-08-03,Home,4,1
3249,10388,53,Male,Germany,1231.5,2022-12-06,Clothing,1,1
3250,2772,36,Female,USA,1570.95,2023-06-08,Home,3,1
3251,9353,23,Male,UK,1311.36,2024-10-25,Sports,3,0
3252,4976,42,Female,India,450.69,2020-10-10,Home,3,1
3253,2751,48,Female,Canada,4753.61,2021-07-02,Home,1,1
3254,9967,26,Female,Canada,264.48,2022-11-17,Electronics,4,1
3255,8430,37,Female,Canada,1082.17,2023-12-05,Clothing,5,1
3256,8170,27,Female,Canada,211.17,2024-02-05,Electronics,3,1
3257,7469,54,Female,USA,2197.99,2024-08-20,Electronics,2,0
3258,10131,44,Female,Germany,4626.91,2022-06-20,Sports,3,1
3259,4220,30,Other,USA,53.85,2023-05-30,Beauty,3,0
3260,1539,58,Female,India,1924.93,2023-10-31,Beauty,1,1
3261,2461,19,Other,UK,376.94,2022-10-29,Electronics,3,0
3262,6184,41,Male,Canada,3739.94,2022-06-20,Home,2,1
3263,9547,38,Male,India,3026.74,2023-12-07,Electronics,4,1
3264,1234,50,Male,USA,3348.34,2024-02-03,Beauty,1,0
3265,2548,41,Other,Canada,2097.85,2022-12-29,Electronics,3,1
3266,8480,61,Female,USA,4491.98,2020-12-07,Home,1,0
3267,5213,59,Female,India,1752.57,2020-03-06,Beauty,2,0
3268,2673,51,Male,Canada,2327.47,2021-08-29,Electronics,2,1
3269,7708,26,Female,India,3324.09,2024-09-12,Beauty,3,0
3270,8982,19,Male,Germany,2363.08,2022-12-29,Clothing,4,1
3271,3100,47,Other,Germany,541.35,2022-01-15,Electronics,2,1
3272,4748,39,Female,Canada,1243.89,2023-07-08,Beauty,3,1
3273,4173,63,Female,USA,7.62,2021-06-15,Electronics,3,0
3274,2815,28,Male,India,1879.37,2023-11-20,Home,3,1
3275,4841,60,Male,Australia,2851.66,2023-10-13,Beauty,2,1
3276,9016,34,Other,Canada,151.91,2020-12-23,Beauty,1,1
3277,8011,53,Other,USA,2968.23,2023-11-16,Electronics,3,1
3278,5493,30,Other,USA,4410.8,2021-01-10,Electronics,1,0
3279,1674,24,Other,India,1357.48,2023-04-24,Home,1,1
3280,9088,33,Female,Canada,721.18,2023-08-21,Sports,3,1
3281,9578,50,Female,USA,4411.53,2020-03-04,Home,1,0
3282,3158,62,Female,India,3305.7,2020-06-26,Electronics,4,1
3283,3661,18,Female,USA,79.67,2020-08-22,Clothing,1,1
3284,3064,28,Female,Australia,1744.62,2022-05-14,Home,5,1
