Customer_ID,Age,Gender,Country,Purchase_Amount,Purchase_Date,Product_Category,Satisfaction_Score,Churn
8568,31,F,U.S.A,2136.19,2022-03-23 00:00:00,Home,1,No
5646,54,Other,Ind,672.05,2022-08-19 00:00:00,,5,Yes
1392,25,Male,Canada,3132.27,2023-07-03 00:00:00,Clothing,2,1
2787,56,M,Australia,1337.71,2024-07-04 00:00:00,Clothing,3,0
8374,30,,Germany,3095.44,2021-02-27 00:00:00,Home,4,No
2138,30,M,,1610.25,2021-12-06 00:00:00,Elec,1,Yes
5741,57,,UK,3351.15,2024-07-17 00:00:00,Sports,2,1
8418,60,M,USA,3172.9,2020-03-31 00:00:00,Electronics,5,1
7362,45,Female,Ind,2298.47,2021-10-09 00:00:00,Electronics,3,1
3454,35,Female,USA,3376.07,2022-03-05 00:00:00,Beauty,,0
10658,36,Female,Australia,2035.31,2022-01-10 00:00:00,Clothing,2,No
4674,55,,U.S.A,138.76,2020-05-24 00:00:00,Electronics,5,0
2377,49,,UK,501.58,2021-03-27 00:00:00,Sports,2,
7701,39,M,UK,852.96,2023-12-22 00:00:00,Beauty,1,No
3597,19,Male,UK,-152.24,2020-08-29 00:00:00,Elec,4,
1141,30,,India,3412.6,2024-02-18 00:00:00,Clothing,10,No
3659,40,M,,1520.65,2022-11-20 00:00:00,Electronics,5,1
5596,42,Male,Canada,14.38,2022-02-11 00:00:00,Home,4,0
10031,45,Female,,4009.77,2022-12-19 00:00:00,Sports,4,
6661,28,,Canada,3260.1,2024-06-12 00:00:00,,,1
7142,50,Other,Ind,1987.23,2021-04-20 00:00:00,Sports,10,1
6626,41,Female,India,860.84,2020-04-10 00:00:00,Clothing,3,
9787,19,F,,334.6,2022-03-20 00:00:00,Elec,10,No
9472,47,Male,India,2021.06,2022-03-01 00:00:00,Sports,5,
1423,34,Other,Germany,4368.85,2021-09-24 00:00:00,Clothing,3,0
7999,57,Female,Ind,536.17,2024-11-13 00:00:00,Sports,,Yes
5249,51,,,2627.63,2022-05-26 00:00:00,,10,No
2750,55,Other,India,4789.27,2021-08-11 00:00:00,Electronics,4,1
5757,39,M,Australia,3004.14,2020-09-29 00:00:00,,10,
2967,22,Male,Canada,1919.81,2022-05-31 00:00:00,Elec,1,Yes
5088,,F,UK,3440.05,2024-02-10 00:00:00,,1,
5178,57,M,USA,4035.18,2020-02-27 00:00:00,Clothing,2,Yes
8789,33,Other,India,2747.84,2022-01-28 00:00:00,Sports,2,No
3946,30,Female,USA,4295.08,2022-09-09 00:00:00,Electronics,5,
10641,43,Male,Germany,2330.25,2022-08-02 00:00:00,Elec,10,
6394,48,,Australia,4065.16,2024-03-08 00:00:00,Electronics,1,Yes
8880,56,F,Canada,4736.11,2021-01-21 00:00:00,Electronics,4,0
6075,,Female,Germany,2256.84,2024-01-24 00:00:00,,1,1
8230,40,F,U.S.A,2827.51,2024-06-19 00:00:00,Elec,5,Yes
2531,,,Ind,2852.07,2020-02-14 00:00:00,,2,
3990,29,Male,Germany,3797.89,2020-10-17 00:00:00,Clothing,,Yes
8155,31,Other,Canada,4026.31,2023-07-05 00:00:00,Clothing,2,Yes
5493,35,F,Canada,-350.24,2022-03-25 00:00:00,Sports,,
10335,44,Male,UK,3533.48,2024-11-29 00:00:00,Elec,3,
1933,45,F,,3810.98,2023-06-23 00:00:00,,,0
2460,35,Female,Canada,3352.36,2020-08-27 00:00:00,,2,0
3723,33,F,USA,3425.33,2023-12-07 00:00:00,Elec,10,0
1285,33,Female,Germany,-272.28,2023-02-25 00:00:00,,4,
1264,30,Female,Germany,1931.21,2024-10-03 00:00:00,Elec,10,No
7816,46,Male,Canada,3999.99,2020-10-02 00:00:00,Home,5,0
2762,26,M,U.S.A,4637.04,2021-02-21 00:00:00,Home,10,1
1040,43,,Canada,762.07,2020-07-25 00:00:00,Beauty,10,No
6827,45,F,India,2685.57,2024-04-24 00:00:00,Home,2,0
9259,58,Other,USA,3923.82,2020-12-30 00:00:00,Elec,2,1
1987,30,Female,UK,3638.24,2022-04-12 00:00:00,,,
8804,53,M,UK,2903.9,2023-10-01 00:00:00,Home,4,1
8789,26,Female,Australia,-397.2,2021-07-21 00:00:00,Sports,2,0
6717,64,M,,3481.37,2020-06-08 00:00:00,Clothing,10,Yes
4198,31,M,India,3752.83,2020-04-05 00:00:00,Home,4,Yes
6374,29,Other,Australia,3475.67,2021-02-28 00:00:00,Beauty,2,1
5790,49,M,,3711.95,2023-02-13 00:00:00,Sports,4,
8183,55,Other,Germany,1870.03,2023-05-20 00:00:00,Electronics,2,No
3524,20,Male,UK,4965.64,2021-08-21 00:00:00,Electronics,5,Yes
10277,33,Female,Australia,3739.33,2023-08-23 00:00:00,Beauty,3,No
3479,37,Other,Australia,2682.74,2020-09-24 00:00:00,Clothing,3,
10885,49,,USA,4638.05,2020-02-13 00:00:00,Elec,10,Yes
6154,40,Female,Canada,4495.09,2021-08-17 00:00:00,Electronics,1,
1778,34,,India,3980.12,2022-10-08 00:00:00,Clothing,3,0
10777,33,F,,2600.32,2024-01-21 00:00:00,Home,10,No
2492,55,,,2399.06,2024-10-12 00:00:00,Home,4,0
1660,25,Male,UK,1307.89,2024-02-04 00:00:00,Home,4,
2348,36,F,Canada,879.83,2020-01-09 00:00:00,Electronics,,
10491,47,F,UK,2317.98,2021-10-30 00:00:00,Electronics,3,1
8851,51,M,Ind,2677.8,2023-04-27 00:00:00,Clothing,,1
8156,31,,India,844.9,2021-01-15 00:00:00,Clothing,4,Yes
3044,39,M,Canada,4574.31,2024-07-24 00:00:00,Elec,5,0
8368,61,,Australia,2565.01,2021-12-27 00:00:00,Beauty,4,0
4516,34,F,Ind,2395.78,2020-04-24 00:00:00,Elec,,
10250,32,M,UK,1896.01,2024-03-05 00:00:00,,5,1
10168,200,Female,Ind,-180.61,2024-07-16 00:00:00,Home,5,No
5577,,,Germany,4353.21,2021-01-22 00:00:00,Sports,5,
1727,49,,Australia,1243.47,2021-03-14 00:00:00,Sports,2,0
8468,30,M,Canada,3033.53,2022-06-28 00:00:00,Home,1,0
1342,38,,Germany,2840.88,2022-04-24 00:00:00,Beauty,,
2447,-1,F,Australia,2714.68,2023-09-04 00:00:00,Elec,4,
7581,57,M,UK,2391.42,2022-07-23 00:00:00,Clothing,2,
7317,50,M,UK,497.92,2022-05-25 00:00:00,Electronics,,0
1526,44,Other,Canada,1043.33,2024-09-23 00:00:00,Beauty,1,No
7748,52,Other,Canada,2383.03,2024-01-07 00:00:00,,2,0
1405,33,F,,3841.38,2024-08-10 00:00:00,Beauty,4,
8986,45,Female,Germany,1875.94,2020-01-28 00:00:00,,,1
10765,51,,Canada,621.57,2021-09-27 00:00:00,Home,5,No
4740,64,Male,,-16.31,2023-11-22 00:00:00,Clothing,2,Yes
2846,18,,Germany,3146.56,2020-03-17 00:00:00,Sports,1,0
2478,58,Male,UK,1828.37,2021-08-09 00:00:00,,1,No
1771,,F,Ind,189.54,2023-10-13 00:00:00,Sports,1,No
6525,48,Female,Ind,3209.57,2023-04-24 00:00:00,Elec,,
9770,53,Female,U.S.A,641.68,2024-04-23 00:00:00,,2,No
1193,61,Female,Germany,2299.59,2020-08-21 00:00:00,Elec,10,0
3007,50,Other,Germany,1184.03,2023-06-25 00:00:00,Sports,10,1
2185,50,F,,4624.3,2023-11-23 00:00:00,Beauty,10,No
3394,56,Male,Ind,755.58,2020-11-24 00:00:00,Elec,1,0
10984,35,Female,UK,1809.55,2024-07-24 00:00:00,Electronics,3,
10302,40,F,,4777.21,2022-10-25 00:00:00,Clothing,,No
5005,40,,Canada,1252.99,2020-12-13 00:00:00,Electronics,1,Yes
8429,32,Male,Germany,3045.26,2023-11-23 00:00:00,Sports,1,Yes
3261,43,Other,India,1242.0,2023-07-06 00:00:00,Electronics,2,1
4736,47,M,,108.71,2022-01-26 00:00:00,Beauty,10,
7716,42,Male,Australia,2951.51,2021-02-22 00:00:00,Home,10,0
5875,62,,USA,4538.17,2021-01-25 00:00:00,Electronics,4,No
9921,33,Male,Ind,1989.11,2021-08-12 00:00:00,Elec,2,0
5378,56,Male,UK,2943.97,2020-04-24 00:00:00,Electronics,2,Yes
8815,,M,Australia,2848.94,2020-01-04 00:00:00,Electronics,3,
4451,62,Female,U.S.A,1782.99,2021-10-04 00:00:00,Elec,4,0
8616,31,,UK,2881.93,2024-10-28 00:00:00,Sports,2,No
10836,34,M,Canada,926.25,2023-02-25 00:00:00,Electronics,3,
3800,29,Male,Australia,1579.21,2020-01-09 00:00:00,Clothing,2,No
9333,46,,India,1932.75,2023-09-09 00:00:00,Beauty,3,No
6410,49,Other,Ind,4252.05,2020-04-27 00:00:00,Clothing,,
2455,41,Male,Germany,1415.83,2024-01-30 00:00:00,Clothing,5,
7892,30,Other,Ind,2993.25,2022-05-05 00:00:00,Sports,1,No
6808,37,F,Ind,673.72,2021-11-30 00:00:00,Electronics,1,Yes
7796,32,Other,Canada,889.13,2024-08-01 00:00:00,Beauty,2,No
5796,21,Male,U.S.A,3066.36,2024-01-26 00:00:00,Beauty,10,
6093,51,M,U.S.A,3692.7,2022-07-20 00:00:00,Beauty,3,1
2325,45,Male,Canada,2041.64,2020-05-04 00:00:00,Electronics,10,0
5976,200,Male,Canada,1343.05,2020-08-10 00:00:00,Beauty,5,No
10405,19,F,Ind,4506.49,2020-11-23 00:00:00,,1,0
2159,64,Female,Australia,246.94,2022-10-13 00:00:00,Beauty,10,No
5650,47,Male,Germany,3463.93,2022-03-28 00:00:00,,2,No
5987,43,F,USA,3295.94,2020-09-15 00:00:00,Home,,1
5697,64,M,U.S.A,3296.35,2020-03-07 00:00:00,Home,10,
1340,43,F,UK,4644.81,2024-06-08 00:00:00,Beauty,10,Yes
4828,37,F,USA,3505.05,2022-06-01 00:00:00,Elec,2,
2968,59,Other,Ind,1158.61,2022-12-21 00:00:00,Clothing,3,0
1703,45,Female,Australia,1443.75,2022-08-29 00:00:00,Elec,4,0
6482,37,Female,U.S.A,1651.11,2024-03-29 00:00:00,Electronics,,No
7376,28,,Australia,-330.55,2024-07-15 00:00:00,Clothing,2,
2800,27,M,Ind,4524.31,2020-10-05 00:00:00,Clothing,5,1
6463,40,,USA,-95.46,2023-02-20 00:00:00,Electronics,5,Yes
5912,54,F,USA,3348.87,2021-08-11 00:00:00,Electronics,4,
5648,58,M,Australia,3515.89,2020-09-28 00:00:00,Sports,5,No
1855,36,M,,4140.43,2021-05-16 00:00:00,Sports,3,0
3866,62,Female,UK,2543.49,2021-10-19 00:00:00,,2,
1182,35,Female,U.S.A,3488.95,2023-07-16 00:00:00,Sports,3,0
4112,-1,Female,Canada,1164.98,2022-06-11 00:00:00,Beauty,10,No
6670,44,Male,Australia,3600.71,2021-07-21 00:00:00,Elec,4,0
5492,23,F,Australia,1388.79,2020-08-05 00:00:00,Beauty,4,No
6823,27,M,UK,4465.61,2021-11-15 00:00:00,Beauty,3,Yes
2517,19,F,Canada,398.6,2024-04-24 00:00:00,Elec,,1
6002,41,M,India,1236.67,2020-06-07 00:00:00,Sports,1,0
2356,55,M,USA,2243.23,2020-12-25 00:00:00,Elec,4,
4629,45,,UK,3767.18,2024-01-28 00:00:00,Electronics,2,Yes
4628,45,M,Germany,3618.4,2021-06-27 00:00:00,Beauty,,1
9210,62,M,,658.94,2023-06-25 00:00:00,Electronics,4,
7132,200,Other,India,293.3,2024-07-22 00:00:00,Elec,3,
10324,56,Other,UK,1171.83,2020-10-17 00:00:00,,3,No
7588,19,,UK,2160.65,2020-02-05 00:00:00,Sports,5,1
4311,63,Male,Australia,2464.53,2022-09-05 00:00:00,Electronics,,
7048,22,Female,Canada,1860.26,2022-05-09 00:00:00,Beauty,1,
7246,200,M,UK,3147.0,2020-03-06 00:00:00,Electronics,3,
1987,28,F,Germany,1851.57,2022-03-07 00:00:00,,10,Yes
4321,27,Other,Ind,4704.81,2023-12-21 00:00:00,Sports,5,1
5615,60,Female,UK,935.33,2020-06-05 00:00:00,Beauty,5,No
9365,19,Male,,2950.55,2024-04-27 00:00:00,,2,Yes
4741,32,Female,U.S.A,2862.58,2024-12-15 00:00:00,Beauty,5,Yes
4052,56,M,USA,1048.66,2020-04-30 00:00:00,Sports,1,Yes
7574,58,Female,Canada,1764.28,2020-07-10 00:00:00,Clothing,2,No
1726,54,M,Germany,1510.1,2024-02-08 00:00:00,Home,3,No
4760,24,,Canada,448.74,2023-10-09 00:00:00,Sports,,Yes
6806,37,Other,UK,2125.12,2024-04-15 00:00:00,Elec,10,Yes
2875,51,Other,India,1626.64,2020-12-22 00:00:00,Electronics,3,0
7993,52,M,U.S.A,480.75,2021-06-14 00:00:00,Clothing,5,No
5033,51,F,,1974.34,2021-04-24 00:00:00,Sports,4,
6443,39,Other,U.S.A,1820.14,2022-03-07 00:00:00,Home,1,1
1989,48,F,Germany,222.51,2023-01-01 00:00:00,Beauty,1,1
4744,40,M,USA,221.53,2023-11-15 00:00:00,Elec,5,1
9611,36,,Germany,3061.29,2022-08-11 00:00:00,Home,1,Yes
1593,21,M,,3386.19,2023-01-04 00:00:00,,10,No
2774,41,,,4676.49,2020-07-06 00:00:00,Home,2,0
1935,37,Other,Canada,-21.47,2024-09-10 00:00:00,Elec,5,0
4808,56,F,Canada,148.24,2023-09-23 00:00:00,,4,1
1331,45,M,UK,-215.0,2021-04-20 00:00:00,Sports,3,
8922,56,Other,Australia,2427.26,2023-08-22 00:00:00,Beauty,1,
3702,34,,Ind,2925.11,2022-07-05 00:00:00,Beauty,,
6889,36,M,,1719.38,2021-10-10 00:00:00,Home,3,
6054,,,Ind,3888.46,2020-06-10 00:00:00,Sports,4,0
4868,52,Female,UK,3276.85,2022-03-12 00:00:00,,4,0
5200,49,,Ind,4922.12,2020-02-16 00:00:00,Beauty,2,No
1201,64,Female,India,258.42,2020-01-24 00:00:00,Beauty,4,0
3497,63,Other,USA,-179.26,2023-09-21 00:00:00,,4,No
2842,64,M,Germany,1011.42,2023-07-31 00:00:00,Electronics,1,No
10101,63,Other,Ind,-395.22,2020-06-22 00:00:00,Home,3,Yes
5658,56,Male,,4629.36,2023-08-23 00:00:00,Clothing,,0
8544,52,,Canada,1171.73,2022-05-28 00:00:00,Home,1,
8718,47,Other,U.S.A,2538.37,2022-02-12 00:00:00,Sports,1,1
1770,34,Other,Ind,1249.38,2020-08-17 00:00:00,,10,No
4155,59,Female,Canada,851.95,2021-12-03 00:00:00,Elec,5,1
2628,64,,UK,338.01,2020-04-27 00:00:00,,,
1386,46,Female,UK,1262.01,2020-02-22 00:00:00,,5,No
7031,23,M,Australia,2884.8,2023-04-30 00:00:00,Elec,2,No
7439,34,Other,Germany,4843.92,2022-08-05 00:00:00,Beauty,,0
7401,34,,UK,2569.51,2021-07-25 00:00:00,Beauty,2,Yes
5008,31,Other,Germany,2429.9,2021-06-06 00:00:00,Electronics,4,1
3466,41,M,UK,-306.05,2022-02-10 00:00:00,Beauty,2,
3282,200,F,Australia,4120.54,2022-02-20 00:00:00,Beauty,10,Yes
2856,54,M,Ind,-253.37,2023-03-10 00:00:00,Elec,2,Yes
8980,57,Female,Germany,4484.28,2021-10-16 00:00:00,Clothing,4,0
2998,56,Female,UK,2462.69,2020-04-22 00:00:00,Home,3,No
6476,49,Other,UK,426.57,2023-07-11 00:00:00,Beauty,10,
10428,53,Female,UK,1984.39,2024-02-23 00:00:00,Sports,4,Yes
5669,200,,,4972.41,2023-09-29 00:00:00,Clothing,4,Yes
10342,54,M,UK,1177.96,2024-03-26 00:00:00,Clothing,3,1
5318,,Other,UK,982.03,2020-04-08 00:00:00,Electronics,4,
8064,31,M,U.S.A,149.03,2021-04-17 00:00:00,Sports,5,
8446,44,M,Germany,2784.28,2022-11-12 00:00:00,Clothing,2,Yes
2431,36,Other,Ind,-9.25,2020-08-26 00:00:00,Home,4,No
6624,48,F,UK,3713.04,2021-09-12 00:00:00,Sports,1,
8461,63,Female,U.S.A,4555.73,2023-07-10 00:00:00,Home,2,
2819,26,Male,UK,4625.29,2023-09-10 00:00:00,Electronics,10,1
2130,55,Male,Canada,93.54,2021-11-02 00:00:00,Electronics,5,1
7563,34,Male,India,2570.44,2024-10-21 00:00:00,Beauty,5,1
3658,36,Female,Canada,34.1,2024-09-03 00:00:00,Home,10,No
4500,61,F,Australia,2646.09,2021-01-21 00:00:00,Elec,10,No
9566,21,M,Ind,3982.39,2021-08-28 00:00:00,Home,4,
3120,,Other,USA,2457.85,2020-05-01 00:00:00,Electronics,3,No
5020,28,F,USA,4296.3,2023-08-16 00:00:00,Elec,1,1
4259,39,Male,,3909.21,2024-09-28 00:00:00,Home,4,No
2823,21,,India,1021.02,2021-07-16 00:00:00,Sports,3,
2474,34,Female,USA,2965.56,2020-11-12 00:00:00,Beauty,5,Yes
3242,25,Female,USA,-459.23,2020-01-20 00:00:00,Beauty,2,0
4243,63,Other,Ind,1678.23,2021-06-25 00:00:00,Sports,10,No
7990,51,,Australia,808.78,2023-08-16 00:00:00,Clothing,5,Yes
6160,28,M,,4654.14,2024-02-02 00:00:00,,4,
4134,48,F,Ind,1729.64,2023-01-14 00:00:00,Elec,3,Yes
3070,28,,UK,3097.35,2024-10-31 00:00:00,Elec,10,Yes
1359,55,F,UK,3525.9,2024-08-19 00:00:00,Home,4,Yes
2141,38,F,India,3752.67,2021-02-08 00:00:00,,5,1
2635,63,M,U.S.A,3546.76,2022-09-04 00:00:00,,1,No
5000,47,M,India,1090.41,2021-11-23 00:00:00,Clothing,5,Yes
4361,27,M,USA,3273.37,2020-04-21 00:00:00,Clothing,4,
7583,43,Other,Ind,2519.55,2023-03-08 00:00:00,Home,3,0
8835,44,Female,India,2785.55,2022-10-30 00:00:00,,4,0
1006,25,Male,Germany,-495.52,2023-08-07 00:00:00,Elec,2,0
4267,56,M,,920.42,2021-01-13 00:00:00,,2,1
7564,25,Female,U.S.A,4618.76,2022-07-28 00:00:00,Electronics,3,No
10783,25,M,U.S.A,1095.42,2020-08-25 00:00:00,Home,10,0
5928,51,Male,UK,1909.09,2021-10-05 00:00:00,Electronics,5,1
3606,33,,Canada,526.71,2020-11-25 00:00:00,Sports,4,
6906,58,M,Germany,262.31,2020-07-03 00:00:00,Electronics,,
4273,30,Female,U.S.A,647.68,2024-10-09 00:00:00,Clothing,,1
8611,40,Other,Ind,2545.06,2024-11-20 00:00:00,Clothing,2,No
1913,29,,Ind,4554.66,2023-12-19 00:00:00,Clothing,1,
3011,44,,Ind,1294.1,2023-09-08 00:00:00,,2,No
2442,39,,India,1278.74,2021-04-26 00:00:00,Elec,5,1
6546,49,Male,Ind,2602.77,2021-08-23 00:00:00,,3,
2829,-1,Female,Germany,1462.08,2023-10-13 00:00:00,Elec,1,
9767,44,F,UK,4507.29,2020-12-27 00:00:00,Electronics,4,Yes
7468,19,F,Canada,1578.16,2022-11-25 00:00:00,Clothing,4,
1929,62,F,USA,2197.43,2021-05-30 00:00:00,Beauty,10,0
4699,50,Other,U.S.A,2433.64,2024-11-04 00:00:00,Home,,Yes
10655,43,M,,3801.37,2020-11-25 00:00:00,Clothing,10,1
2054,45,M,Canada,2601.48,2020-09-25 00:00:00,Elec,10,0
6744,36,M,UK,815.35,2022-12-29 00:00:00,Electronics,3,0
2900,60,Other,Ind,181.93,2024-03-22 00:00:00,Clothing,1,No
10649,22,F,India,4657.76,2024-08-18 00:00:00,,1,Yes
7980,50,,UK,3908.6,2022-08-12 00:00:00,Electronics,1,No
8069,37,M,,-373.69,2021-01-12 00:00:00,,3,Yes
10591,47,,USA,4018.41,2020-10-19 00:00:00,Home,3,Yes
4415,62,,,2748.29,2023-08-02 00:00:00,Electronics,4,0
1442,25,Other,India,2353.92,2020-12-25 00:00:00,Home,10,
7218,55,Other,Germany,-432.74,2024-05-28 00:00:00,Clothing,2,No
5652,34,Female,Australia,3794.75,2021-06-07 00:00:00,,5,No
8939,61,M,Ind,589.36,2023-09-22 00:00:00,Elec,4,0
8833,18,F,UK,3503.9,2021-09-15 00:00:00,Beauty,,
10370,20,Male,,-412.72,2024-04-14 00:00:00,Clothing,,Yes
8597,63,Other,Germany,3879.95,2022-11-25 00:00:00,Home,,Yes
5458,43,,Canada,-373.28,2024-02-20 00:00:00,Elec,10,
7591,48,Female,U.S.A,797.41,2023-11-03 00:00:00,Sports,1,Yes
10449,25,Male,UK,975.53,2020-12-09 00:00:00,Sports,2,No
3309,60,Other,U.S.A,366.3,2023-06-07 00:00:00,Sports,5,No
7268,63,Female,India,2145.82,2024-12-17 00:00:00,,1,No
1910,25,,U.S.A,1060.28,2021-09-09 00:00:00,Clothing,3,0
5340,52,M,U.S.A,4963.08,2024-12-28 00:00:00,Electronics,2,Yes
5009,56,Female,Australia,2689.83,2024-11-20 00:00:00,Beauty,3,0
7628,45,Other,Canada,2615.63,2021-07-28 00:00:00,Elec,5,Yes
3169,21,M,,714.78,2021-01-31 00:00:00,Beauty,,No
3172,33,,Australia,1747.79,2021-02-24 00:00:00,Elec,5,No
6668,30,F,India,181.88,2024-04-28 00:00:00,,1,
7313,37,Female,Australia,3693.91,2021-10-22 00:00:00,Clothing,3,Yes
9315,22,Male,India,1321.38,2021-02-05 00:00:00,Home,4,1
9036,54,,Australia,3635.81,2024-02-20 00:00:00,Clothing,,0
7789,37,M,UK,1544.33,2020-02-15 00:00:00,Sports,10,No
1785,41,,Australia,4938.16,2021-11-17 00:00:00,Home,4,
7139,53,M,Australia,441.17,2020-06-02 00:00:00,Beauty,3,
7344,51,,India,-491.62,2020-09-17 00:00:00,Clothing,5,No
3416,62,F,,2771.54,2021-10-06 00:00:00,Electronics,,Yes
9988,,Female,U.S.A,4741.24,2020-10-13 00:00:00,Electronics,2,
5154,51,Male,USA,3058.8,2024-08-18 00:00:00,,,Yes
6619,36,F,USA,-28.52,2022-04-24 00:00:00,Beauty,3,
2936,34,Female,Canada,2472.64,2024-11-11 00:00:00,Home,10,0
4807,22,Male,USA,4502.18,2023-09-16 00:00:00,Sports,10,Yes
8151,42,,India,-464.22,2021-09-30 00:00:00,Electronics,1,
10493,35,Male,USA,418.02,2021-12-05 00:00:00,Electronics,4,No
4236,200,Other,Canada,3980.09,2024-02-04 00:00:00,Clothing,10,1
3352,25,Male,Ind,4416.49,2023-07-16 00:00:00,Elec,,No
2932,44,Female,Canada,3389.38,2024-07-15 00:00:00,,1,Yes
9556,32,F,India,4953.58,2024-08-08 00:00:00,Beauty,2,No
5916,62,F,Ind,-3.81,2024-08-14 00:00:00,Electronics,4,No
6498,30,Other,Australia,2501.22,2020-06-05 00:00:00,Clothing,4,1
1946,33,Female,Ind,3267.47,2024-08-18 00:00:00,Home,10,No
10569,39,Male,USA,3364.55,2021-09-05 00:00:00,Elec,4,
2439,37,Other,Canada,3864.17,2021-03-04 00:00:00,Electronics,,0
8730,30,,U.S.A,4546.94,2022-09-08 00:00:00,,1,1
5857,37,M,Ind,1489.03,2022-05-01 00:00:00,Beauty,10,Yes
1340,19,,Australia,-263.7,2023-06-29 00:00:00,Clothing,5,
1382,52,Female,Australia,1493.43,2020-09-23 00:00:00,Home,10,Yes
10748,64,Other,India,3193.88,2020-02-28 00:00:00,Clothing,1,1
9491,36,F,India,674.01,2021-09-08 00:00:00,Sports,5,1
1138,62,Other,Ind,3954.85,2024-12-09 00:00:00,Beauty,,No
1358,54,M,UK,708.7,2024-05-01 00:00:00,Beauty,3,1
5931,23,Female,Australia,-444.65,2024-06-11 00:00:00,Elec,4,Yes
10714,31,Other,Canada,2294.44,2020-06-19 00:00:00,Electronics,10,1
4456,21,,UK,3495.54,2024-08-14 00:00:00,Elec,10,0
2627,39,Male,Australia,1423.1,2024-09-07 00:00:00,Clothing,1,No
10495,56,,UK,3618.93,2023-09-04 00:00:00,Home,2,1
7626,53,Female,U.S.A,1911.22,2021-10-18 00:00:00,Electronics,2,0
6004,51,Other,Ind,444.43,2022-04-16 00:00:00,Beauty,10,Yes
10326,44,,,-1.93,2022-10-20 00:00:00,Clothing,10,Yes
7652,24,Other,Canada,3408.23,2022-04-01 00:00:00,Home,5,0
7416,20,,India,1621.43,2022-01-03 00:00:00,Elec,5,0
4170,64,Female,U.S.A,4520.26,2021-02-01 00:00:00,Beauty,4,1
4835,50,F,USA,2471.4,2022-11-04 00:00:00,,5,No
9017,19,,Australia,1416.38,2022-08-26 00:00:00,Home,2,No
3151,59,Male,India,1419.45,2021-04-06 00:00:00,Elec,1,
10429,33,,Australia,222.91,2020-05-17 00:00:00,Clothing,1,0
7905,42,Female,Germany,2765.84,2022-01-31 00:00:00,Home,5,Yes
3834,32,,Canada,2701.92,2020-05-29 00:00:00,Electronics,10,
10190,41,Male,Ind,3899.97,2022-05-12 00:00:00,Electronics,5,0
3567,32,Male,Australia,606.58,2022-02-19 00:00:00,,10,0
2307,48,Female,India,1099.34,2021-08-15 00:00:00,Clothing,,
9848,31,Other,,34.81,2024-05-19 00:00:00,Elec,2,No
3660,31,,Australia,1124.38,2024-08-04 00:00:00,Beauty,3,0
4730,23,F,Australia,1854.56,2020-10-26 00:00:00,Sports,10,
7207,31,Male,,4802.16,2023-12-17 00:00:00,Sports,1,1
4162,34,Male,Canada,3091.86,2023-12-13 00:00:00,Sports,5,1
2140,35,,Australia,3805.81,2022-01-28 00:00:00,Beauty,,Yes
9458,37,Other,Australia,1290.3,2022-06-03 00:00:00,,,No
2708,34,,Ind,294.82,2023-05-01 00:00:00,Electronics,,
4630,33,Female,,911.96,2023-07-30 00:00:00,Electronics,,No
4211,57,F,Canada,910.57,2023-07-01 00:00:00,Elec,4,No
7538,56,,Canada,2707.13,2021-05-18 00:00:00,Elec,5,
10702,49,Male,Germany,1378.09,2024-09-04 00:00:00,Electronics,5,0
1475,61,Male,Germany,4215.69,2023-08-29 00:00:00,Elec,,1
8684,26,Female,U.S.A,4936.99,2023-07-25 00:00:00,Clothing,1,Yes
10168,44,Other,USA,1388.14,2022-03-12 00:00:00,Elec,5,0
2207,63,,U.S.A,3377.83,2022-03-28 00:00:00,Electronics,10,No
2960,50,M,USA,3116.18,2020-11-05 00:00:00,Elec,4,No
1557,27,Other,India,569.54,2023-04-24 00:00:00,Electronics,10,
1882,34,Male,,4549.05,2023-06-01 00:00:00,Electronics,4,1
5761,-1,,U.S.A,596.93,2021-07-27 00:00:00,,,1
6867,-1,Male,Australia,3553.26,2023-12-16 00:00:00,,4,Yes
7963,53,F,Germany,1411.85,2021-08-18 00:00:00,Sports,2,0
8166,34,Other,USA,1518.95,2020-01-27 00:00:00,Home,4,Yes
8929,35,M,U.S.A,2004.97,2021-01-15 00:00:00,Electronics,,No
6347,40,F,UK,4254.79,2023-09-05 00:00:00,Home,,No
8269,51,M,Germany,271.39,2020-05-10 00:00:00,Elec,,1
10802,25,F,Canada,-199.87,2021-09-30 00:00:00,,1,No
9125,30,Other,Germany,1711.22,2022-10-16 00:00:00,Electronics,3,0
3454,40,Male,U.S.A,-194.28,2024-03-26 00:00:00,Sports,10,0
5494,37,M,,3281.8,2023-07-27 00:00:00,Sports,10,Yes
2946,39,Other,India,3681.79,2020-10-11 00:00:00,Elec,5,0
3808,64,M,USA,4200.92,2023-05-05 00:00:00,Elec,5,No
7642,40,Other,Germany,3591.13,2022-01-06 00:00:00,Elec,5,
4825,58,F,India,4539.93,2024-12-04 00:00:00,Home,4,1
4536,52,Other,Australia,3615.66,2023-07-22 00:00:00,,4,1
7068,20,F,Canada,4648.42,2022-12-27 00:00:00,,4,1
4802,51,Male,Ind,562.11,2020-08-20 00:00:00,Sports,3,
5699,50,F,Australia,2249.25,2021-09-02 00:00:00,,3,No
2970,63,Female,UK,4966.62,2020-08-09 00:00:00,Clothing,3,0
6806,34,Male,Canada,3248.68,2021-03-28 00:00:00,Beauty,3,No
7142,62,,UK,4332.53,2024-07-17 00:00:00,,3,Yes
